PeakID	ATF3	AP-1	MITF(bHLH)	PB0058.1_Sfpi1_1	IRF1(IRF)	LXR-HALF	TEF	LXRE(NR),DR4
Merged-chr10-82992341-1	0	1	1	1	0	1	1	0
Merged-chr7-123083539-1	1	0	0	0	0	0	0	0
Merged-chr2-13575040-2	0	1	0	1	0	1	0	0
Merged-chr10-85952288-2	0	1	1	1	1	0	1	0
Merged-chr3-154177901-2	0	1	1	1	0	1	0	0
Merged-chr10-96623412-2	1	0	1	1	1	1	0	0
Merged-chr7-44851117-2	1	0	0	1	0	1	1	0
Merged-chr13-5605621-2	0	1	1	1	1	1	1	0
Merged-chr1-80609875-2	1	0	1	0	1	0	1	0
Merged-chr4-32343412-2	0	0	0	1	1	0	0	0
Merged-chr13-51756760-2	0	1	1	1	1	1	1	0
Merged-chr9-7345693-2	0	1	1	1	1	0	1	0
Merged-chr10-13935864-2	0	0	1	1	1	0	1	0
Merged-chr9-75094931-2	0	1	1	1	0	1	0	0
Merged-chr11-76458923-2	0	1	1	1	1	0	1	0
Merged-chr1-46873655-2	0	1	0	1	1	1	0	0
Merged-chr17-34557123-2	0	0	1	1	1	0	1	0
Merged-chr1-95665167-2	0	0	1	1	0	1	0	0
Merged-chr14-76279207-2	1	1	1	1	0	1	0	0
Merged-chr16-94586548-2	1	0	0	0	0	0	1	0
Merged-chr17-33781262-2	0	0	1	0	0	0	0	0
Merged-chr18-36713515-2	0	1	1	0	1	1	1	0
Merged-chr9-25539524-2	0	1	1	0	0	1	1	0
Merged-chr1-127271362-2	0	1	1	1	0	1	1	0
Merged-chr15-73148357-2	1	0	0	1	0	1	1	0
Merged-chr11-107124608-2	0	1	1	1	0	1	0	0
Merged-chr13-52962574-2	0	0	1	1	1	0	1	0
Merged-chr19-28011189-2	1	0	1	0	0	0	0	0
Merged-chr18-69416282-2	0	1	1	1	1	0	1	0
Merged-chr2-158156697-2	1	0	0	1	0	1	0	0
Merged-chr13-19855141-2	1	1	1	1	0	1	0	0
Merged-chr10-19012190-2	1	1	1	0	1	1	0	0
Merged-chr6-118127392-2	0	0	1	1	1	0	1	0
Merged-chr13-54209585-2	0	0	0	1	1	0	0	0
Merged-chr17-29494346-1	1	1	1	1	1	0	1	0
Merged-chr6-115334642-1	0	1	0	0	0	1	1	0
Merged-chr4-107553860-1	1	0	1	1	1	1	1	0
Merged-chr7-128138580-1	1	1	1	1	1	1	1	0
Merged-chr6-41554565-1	0	0	0	1	1	0	1	0
Merged-chr16-93429673-1	0	0	0	1	1	0	1	0
Merged-chr5-66137419-2	1	0	1	1	0	0	0	0
Merged-chr1-6454426-1	1	1	0	1	1	1	1	0
Merged-chr6-54760331-1	0	0	1	1	1	0	1	0
Merged-chr2-103153471-2	0	0	1	1	1	1	0	0
Merged-chr1-181126102-1	1	1	1	1	1	0	1	1
Merged-chr2-32867574-1	1	0	0	1	1	1	0	0
Merged-chr6-113691241-1	0	0	0	1	0	0	0	0
Merged-chr2-13407909-1	0	0	1	1	1	0	1	0
Merged-chr12-102653166-1	0	0	1	0	0	0	1	0
Merged-chr10-81256793-1	1	1	1	0	1	0	1	0
Merged-chr18-53877768-2	0	0	1	0	1	1	1	0
Merged-chr4-124652969-1	1	1	1	0	1	1	0	0
Merged-chr6-125481217-1	0	0	1	1	0	1	0	1
Merged-chr3-10013198-1	0	0	0	0	0	0	0	0
Merged-chr6-38690773-2	0	0	0	0	1	1	1	1
Merged-chr13-73469742-1	0	0	1	1	1	1	0	0
Merged-chr15-77798783-1	1	0	1	0	0	0	1	0
Merged-chr15-83410402-1	1	0	0	1	0	1	0	0
Merged-chr7-143784106-1	0	0	1	1	0	0	0	0
Merged-chr2-73037410-1	0	0	1	0	0	1	1	0
Merged-chr1-180604760-1	1	0	1	0	0	1	1	0
Merged-chr7-101051459-1	1	1	1	1	1	1	0	0
Merged-chr13-93939698-1	1	0	1	1	1	0	1	0
Merged-chr7-47012835-1	1	0	0	1	0	0	1	0
Merged-chr13-9139596-1	0	0	1	1	1	0	0	0
Merged-chr8-88274307-1	0	1	1	1	0	1	0	0
Merged-chr2-61563393-1	1	0	1	1	1	0	1	0
Merged-chr19-59073249-1	0	0	1	1	1	0	1	0
Merged-chr17-56265253-2	0	0	1	1	1	1	0	0
Merged-chr9-58560425-2	0	0	0	1	0	0	0	0
Merged-chr3-20132993-2	0	1	1	1	1	1	1	0
Merged-chr1-74307696-2	0	1	1	1	1	1	0	0
Merged-chr4-53118972-2	1	1	1	1	1	1	1	1
Merged-chr17-50079037-2	0	1	0	1	1	1	1	1
Merged-chr4-141957990-2	0	1	1	1	0	1	1	0
Merged-chr2-24335517-2	0	1	1	1	0	0	0	0
Merged-chr19-16373218-2	0	0	1	1	0	1	0	0
Merged-chr14-120480689-2	0	1	0	1	0	1	1	1
Merged-chr13-73488884-2	0	0	1	1	0	0	1	0
Merged-chr2-131426654-2	0	0	0	1	1	0	0	0
Merged-chr5-114596808-2	0	0	1	0	0	1	1	0
Merged-chr7-27545226-2	0	1	1	1	1	1	0	0
Merged-chr1-55049297-2	0	0	1	1	1	1	0	0
Merged-chr10-127165138-2	0	0	1	0	1	0	0	0
Merged-chr14-121366389-2	0	0	0	1	1	1	1	0
Merged-chr7-128622708-2	0	0	0	1	1	0	0	0
Merged-chr16-77644497-2	1	0	1	0	1	0	0	0
Merged-chr16-24637559-2	1	0	1	1	1	0	1	0
Merged-chr1-86442634-2	0	0	0	0	0	0	0	0
Merged-chr15-59041811-2	0	0	0	1	0	0	0	0
Merged-chr12-36039960-2	0	1	1	0	0	1	0	0
Merged-chr9-57259930-2	0	0	1	1	0	1	1	0
Merged-chr5-23887299-2	1	1	0	1	0	1	0	0
Merged-chr1-71938789-2	1	0	0	0	1	1	1	0
Merged-chr16-22116313-2	0	0	1	1	1	1	0	0
Merged-chr6-108710105-2	0	0	0	0	0	1	0	0
Merged-chr9-40318302-2	0	0	0	1	1	0	0	0
Merged-chr4-53154978-2	0	0	0	1	0	0	1	0
Merged-chr9-109023468-2	0	0	1	1	1	1	1	1
Merged-chr10-26576388-2	1	0	0	1	1	0	1	0
Merged-chrUn_JH584304-67154-2	0	0	0	0	0	1	1	0
Merged-chr10-94961496-2	0	1	1	1	1	1	1	0
Merged-chr3-50406121-2	0	1	1	1	1	1	0	0
Merged-chr4-106804388-2	1	0	0	1	0	1	0	0
Merged-chr3-9505528-1	0	1	1	1	0	1	0	0
Merged-chr15-25909963-1	0	1	1	0	1	1	1	0
Merged-chr2-34963098-1	0	1	1	0	1	1	1	0
Merged-chr9-97018955-2	0	0	0	1	1	1	0	0
Merged-chr11-109414958-1	0	0	1	0	0	0	1	0
Merged-chr7-110114805-1	1	0	1	0	0	1	1	1
Merged-chr2-11653548-1	0	1	1	1	0	1	1	0
Merged-chrX-96122164-1	1	1	1	1	1	1	1	0
Merged-chr10-111134774-1	0	1	1	1	1	0	1	0
Merged-chrX-73675395-1	1	0	1	1	0	1	0	0
Merged-chr17-86301440-1	0	1	1	1	1	1	1	0
Merged-chr5-117377955-1	0	1	0	1	1	1	0	0
Merged-chr8-116552445-1	1	0	1	0	0	1	0	0
Merged-chr11-68446098-1	1	0	1	1	0	1	1	0
Merged-chr13-73489501-1	0	1	1	1	0	1	1	0
Merged-chr16-55949110-1	0	1	0	0	1	1	1	1
Merged-chr15-38709863-1	0	0	1	0	0	1	1	0
Merged-chr8-13624164-2	1	0	1	0	1	0	1	0
Merged-chr5-125053139-1	0	0	0	0	0	1	1	0
Merged-chr9-70328702-1	0	1	1	0	1	1	1	0
Merged-chr17-46933161-1	1	1	1	0	0	1	0	0
Merged-chr19-35126690-1	1	0	1	0	1	0	0	0
Merged-chr3-9154382-1	0	0	0	1	1	0	1	0
Merged-chr16-24913138-1	1	1	1	0	0	1	0	0
Merged-chr6-67102657-1	1	0	0	1	1	1	0	0
Merged-chr6-40731445-1	1	0	1	1	1	0	0	0
Merged-chr10-14045962-1	0	0	1	1	0	1	0	0
Merged-chr3-93550195-1	0	0	0	1	1	1	0	1
Merged-chr2-65189499-1	0	0	1	1	1	1	1	0
Merged-chr8-116552995-1	0	1	1	0	0	1	1	0
Merged-chr13-108297745-1	0	0	1	1	1	0	1	0
Merged-chr19-29500488-1	1	0	1	1	1	1	1	0
Merged-chr4-135236891-2	0	0	1	1	1	0	0	0
Merged-chr13-51743016-2	1	1	1	1	1	1	1	0
Merged-chr11-54088453-2	1	0	0	1	1	0	1	1
Merged-chr12-73603561-1	1	0	1	0	0	0	0	0
Merged-chr12-17770755-2	0	0	1	1	0	1	0	0
Merged-chr6-39379955-2	0	0	1	0	1	1	0	0
Merged-chr12-69538705-2	0	0	1	1	1	0	0	0
Merged-chr17-80775405-2	0	1	1	1	1	1	1	0
Merged-chr4-9647176-2	0	1	0	0	1	1	1	0
Merged-chr4-134759763-2	0	1	1	1	0	1	1	0
Merged-chr16-21596633-2	0	0	1	1	1	1	1	0
Merged-chr2-131430660-2	0	1	1	1	0	1	0	0
Merged-chr3-88491363-2	1	1	1	1	0	0	0	0
Merged-chr4-48592610-2	0	0	1	1	1	1	0	0
Merged-chr5-117360757-2	0	0	0	1	0	1	0	0
Merged-chr19-43669550-2	0	0	1	1	1	1	0	0
Merged-chr5-103719977-2	1	1	1	1	0	1	0	0
Merged-chr6-146124846-2	0	1	1	0	1	0	1	1
Merged-chr13-83066560-2	0	1	1	1	1	1	0	0
Merged-chr1-59316192-2	0	1	1	1	1	0	1	0
Merged-chr18-69402152-2	0	1	1	0	1	1	1	0
Merged-chr6-15792926-2	1	0	1	0	0	0	0	0
Merged-chr10-118050476-2	1	1	1	1	0	1	0	0
Merged-chr9-69455510-1	1	0	0	1	1	1	0	0
Merged-chr16-97062123-1	1	0	1	1	0	0	0	0
Merged-chr5-8660438-1	0	0	1	0	0	0	0	0
Merged-chr18-82535358-1	1	0	1	0	0	1	1	0
Merged-chr10-67633951-1	1	1	1	1	1	0	1	0
Merged-chr8-40599042-1	1	0	1	0	0	0	0	0
Merged-chr9-108121359-1	0	0	1	1	0	0	1	0
Merged-chr7-117428829-1	0	1	1	1	0	0	1	0
Merged-chr5-104426061-1	0	0	0	1	0	0	1	0
Merged-chr3-108047024-1	1	1	1	1	1	1	1	1
Merged-chr2-30718483-2	0	1	0	1	0	0	1	0
Merged-chr4-145200474-1	0	1	1	0	1	0	0	1
Merged-chr2-30723455-1	1	1	0	1	1	1	1	0
Merged-chr10-82922184-1	1	1	1	1	0	1	1	0
Merged-chr16-10996785-1	1	0	1	1	0	1	0	0
Merged-chr17-28698335-1	1	1	1	1	1	1	1	0
Merged-chr6-117900312-1	0	1	1	1	1	0	1	0
Merged-chr2-173452373-1	1	1	1	1	1	1	0	0
Merged-chr5-66602462-1	0	0	1	1	1	0	0	0
Merged-chr9-123940837-1	0	0	0	1	1	1	1	0
Merged-chr3-50615954-1	1	0	1	1	1	1	1	0
Merged-chr15-5263242-1	0	0	0	0	1	0	0	1
Merged-chr4-43466640-1	0	0	1	1	1	1	0	0
Merged-chr17-50185760-1	0	0	1	1	1	1	0	0
Merged-chr9-66990196-1	1	1	1	0	0	1	1	0
Merged-chr2-18923315-1	0	1	1	1	1	1	0	0
Merged-chr12-4210243-1	0	1	1	1	0	1	0	0
Merged-chr4-46885966-1	1	0	0	0	1	0	0	0
Merged-chr9-7343328-1	1	0	1	1	1	1	1	0
Merged-chr4-149875750-1	1	1	1	1	1	0	1	0
Merged-chr11-113032657-1	1	0	1	1	1	1	0	0
Merged-chr9-66883761-1	0	1	1	0	0	0	1	0
Merged-chr17-80765418-1	1	0	1	1	1	1	1	0
Merged-chr1-144246596-1	0	0	1	1	1	1	1	0
Merged-chr8-123883760-1	1	1	1	1	0	1	0	0
Merged-chr10-88409950-1	1	0	0	1	1	1	0	1
Merged-chr8-114133950-1	0	1	0	1	1	1	1	0
Merged-chr8-57587548-2	0	0	1	1	1	1	1	0
Merged-chr5-66165889-2	0	1	1	1	1	1	1	0
Merged-chr10-120980013-2	0	1	1	0	1	1	1	0
Merged-chr10-25434547-2	1	0	1	1	0	1	1	0
Merged-chr11-3191850-2	0	1	0	0	0	1	0	0
Merged-chr15-96640813-2	0	1	1	0	1	1	0	0
Merged-chr3-104994776-2	0	0	1	1	0	1	1	0
Merged-chr18-50056276-2	1	0	0	1	1	0	1	0
Merged-chr12-3897289-2	0	1	1	1	0	1	0	0
Merged-chr10-67703273-2	0	0	1	1	0	1	1	0
Merged-chr11-44425906-2	1	1	1	0	0	1	0	0
Merged-chr5-34535191-2	1	0	0	1	0	1	0	0
Merged-chr9-99009282-2	0	1	1	0	0	1	0	0
Merged-chr16-4894328-2	1	1	1	1	1	1	1	0
Merged-chr19-8712120-2	0	1	1	1	1	1	1	0
Merged-chr3-129970118-2	0	0	0	0	0	0	0	0
Merged-chr14-75024997-2	0	1	1	1	1	1	1	0
Merged-chr6-129275441-2	0	0	1	1	1	0	0	0
Merged-chr16-57390494-2	0	0	1	1	1	0	0	0
Merged-chr17-44710055-2	0	0	0	1	1	0	0	0
Merged-chr3-65922665-2	1	0	1	1	0	0	0	0
Merged-chr18-82470218-2	0	1	1	1	1	1	0	0
Merged-chr19-15829270-2	1	0	1	1	1	0	1	0
Merged-chr2-73038572-2	0	0	0	0	0	1	0	0
Merged-chr11-83578531-2	0	0	0	1	0	0	1	0
Merged-chr14-30405998-2	0	0	0	1	1	1	1	0
Merged-chr10-67646875-2	1	1	1	0	1	1	1	0
Merged-chr9-117902478-2	0	0	1	1	0	0	1	0
Merged-chr12-26068502-2	0	0	1	1	1	1	0	0
Merged-chr15-84350493-2	0	0	0	1	0	1	0	0
Merged-chr8-25275251-2	0	0	1	1	0	1	1	0
Merged-chr17-50098411-1	0	0	1	0	0	1	0	0
Merged-chr4-152185737-1	1	0	0	1	1	0	0	0
Merged-chr8-10832135-2	0	1	1	0	1	1	1	0
Merged-chr11-117338646-1	0	0	0	1	1	0	0	0
Merged-chr10-22747174-1	0	1	1	1	0	0	1	0
Merged-chr6-140620725-1	0	1	1	1	1	1	1	0
Merged-chr2-157448007-1	1	0	1	1	1	1	1	0
Merged-chr11-98551082-2	0	0	0	0	0	0	0	0
Merged-chr1-170936532-1	0	1	0	0	0	0	1	0
Merged-chr19-42094701-1	1	1	0	0	1	0	1	0
Merged-chr2-75773707-2	0	0	0	1	1	1	1	0
Merged-chr3-143675073-1	1	0	1	1	0	1	0	1
Merged-chr8-122160346-1	0	1	1	1	1	1	0	0
Merged-chr7-117521658-1	0	0	1	1	0	0	0	0
Merged-chr16-52089554-1	1	0	1	1	1	1	1	0
Merged-chr9-42094371-1	0	0	1	1	1	0	0	0
Merged-chr3-98348285-1	0	0	0	1	1	0	0	0
Merged-chr3-123174533-1	0	0	0	0	1	0	1	0
Merged-chr3-84443054-1	1	1	1	1	1	1	1	0
Merged-chr3-9001462-2	1	0	1	1	0	1	1	0
Merged-chr10-39434910-2	0	0	1	1	1	1	0	0
Merged-chr4-128798053-1	0	0	0	1	0	0	0	0
Merged-chr17-6016557-1	1	0	0	1	0	0	0	0
Merged-chr13-13537817-1	0	1	1	1	1	1	1	1
Merged-chr16-24911006-1	1	0	0	1	1	1	0	0
Merged-chr2-83700875-1	1	1	1	1	1	1	1	0
Merged-chr1-91065163-3	0	0	1	1	0	0	0	0
Merged-chr19-5073815-1	0	1	0	1	1	1	1	0
Merged-chr1-185230110-1	1	0	1	0	0	1	0	0
Merged-chr12-71547055-1	1	1	0	0	0	0	0	0
Merged-chr3-50438063-1	0	1	1	0	1	1	1	0
Merged-chr9-31168924-1	0	1	1	1	0	1	0	0
Merged-chr16-93778598-1	1	0	0	0	1	0	0	1
Merged-chr4-144905321-2	0	1	1	1	1	1	0	0
Merged-chr18-65304973-1	0	1	1	1	1	1	1	0
Merged-chr9-74991371-1	1	0	0	0	1	0	1	0
Merged-chr5-72803141-1	1	0	0	0	0	1	1	0
Merged-chr6-31087120-1	0	0	1	1	1	1	1	0
Merged-chr10-94415473-1	1	1	1	1	1	1	1	0
Merged-chr14-74734596-1	1	0	1	1	1	0	1	0
Merged-chr13-24613637-1	0	0	1	1	0	1	1	0
Merged-chr8-57577415-1	0	1	1	0	1	0	0	0
Merged-chr10-14018866-1	0	0	1	1	0	1	0	0
Merged-chr4-9027960-2	0	0	0	0	0	0	0	0
Merged-chrX-134600348-2	1	0	1	0	1	0	1	0
Merged-chr18-49777659-2	0	0	0	1	1	0	1	0
Merged-chr11-50213629-2	1	0	1	0	0	1	1	0
Merged-chr5-118408260-2	0	1	0	1	1	0	1	0
Merged-chr13-28843001-2	1	0	1	1	1	0	0	0
Merged-chr3-133526525-2	0	0	1	1	1	0	1	0
Merged-chr13-119597804-2	0	0	1	0	0	1	0	1
Merged-chr3-79525211-2	1	0	1	1	1	1	0	0
Merged-chr8-84910134-2	0	1	0	0	1	1	1	0
Merged-chr7-49047171-2	1	1	1	1	1	1	1	0
Merged-chr6-71980230-2	1	0	1	1	1	1	1	0
Merged-chr9-118678568-2	1	1	0	1	0	0	0	0
Merged-chr17-34635867-2	1	1	1	0	0	1	0	0
Merged-chr10-93311007-2	0	0	0	1	1	0	0	0
Merged-chr15-58749280-2	1	0	1	1	1	1	0	0
Merged-chr7-49251190-2	1	0	1	1	0	0	0	0
Merged-chr19-28011965-2	1	0	0	0	1	1	1	0
Merged-chr4-120053230-2	0	0	1	1	1	1	1	0
Merged-chr19-29496394-2	0	1	1	0	1	1	0	0
Merged-chr1-177711209-2	1	1	0	1	0	1	1	1
Merged-chr17-20949861-2	1	0	1	0	1	1	1	0
Merged-chr16-91366805-2	0	0	1	1	0	1	0	0
Merged-chr4-118360536-2	0	1	1	1	0	1	0	0
Merged-chr6-29849027-2	1	0	0	1	1	0	1	0
Merged-chr10-80757945-2	0	0	1	0	0	1	0	0
Merged-chr6-124805381-2	1	0	0	1	1	0	1	0
Merged-chr10-127164764-1	1	1	0	1	1	1	1	0
Merged-chr7-45741965-2	0	0	0	1	0	0	1	0
Merged-chr6-40594975-2	1	1	0	1	0	1	1	0
Merged-chr13-112002789-2	0	0	1	1	1	1	1	0
Merged-chr5-4530891-2	0	0	1	1	0	0	1	0
Merged-chr5-122233920-1	0	1	1	0	1	0	0	0
Merged-chr17-31994313-1	1	1	1	1	1	1	0	0
Merged-chr18-10744209-1	1	1	1	1	1	1	0	1
Merged-chr6-15729420-1	0	1	1	0	1	1	1	0
Merged-chr6-144902793-1	1	1	1	0	1	0	1	0
Merged-chr7-44005090-2	1	1	1	0	1	1	1	0
Merged-chr3-127320506-1	1	1	1	1	1	1	0	0
Merged-chr14-76328536-1	1	0	1	0	0	0	1	0
Merged-chr13-37793087-1	1	0	1	0	1	1	1	0
Merged-chr19-4230594-1	1	1	1	1	0	1	0	0
Merged-chr10-96621723-1	0	1	1	1	0	0	1	0
Merged-chr9-16313492-2	0	1	1	0	0	1	1	0
Merged-chr6-134043781-1	0	1	1	1	1	0	0	0
Merged-chr8-34216147-1	0	1	1	1	1	1	1	0
Merged-chr15-83563061-1	1	0	1	0	1	0	0	0
Merged-chr15-76759184-1	0	0	1	0	0	1	0	0
Merged-chr15-83408409-1	1	1	1	1	0	1	1	0
Merged-chr19-11589389-1	0	1	0	1	1	1	0	0
Merged-chr9-37657321-1	0	0	0	0	0	0	1	0
Merged-chr12-108932293-1	0	0	1	1	1	0	0	0
Merged-chr13-24487731-1	1	0	1	1	1	0	0	0
Merged-chr10-18996546-1	1	0	1	1	1	1	1	1
Merged-chr14-121962016-1	1	0	1	1	0	1	0	0
Merged-chr6-28319332-1	0	0	0	1	1	0	1	0
Merged-chr8-25274455-1	1	0	1	0	0	1	1	0
Merged-chr9-118073501-1	1	0	1	1	1	0	1	0
Merged-chr2-163590304-1	0	1	1	1	1	1	0	0
Merged-chr10-19008735-1	1	0	1	0	0	1	1	0
Merged-chr7-126937130-1	0	1	1	0	1	1	0	1
Merged-chr7-135667465-1	0	0	1	0	1	1	1	0
Merged-chr9-52174752-1	1	0	1	1	1	0	1	0
Merged-chr4-145019256-1	1	0	1	1	0	1	0	0
Merged-chr18-46613410-2	0	1	0	1	0	0	1	0
Merged-chr7-125603475-1	0	1	1	0	1	1	0	0
Merged-chr13-63250245-1	0	0	0	1	0	0	0	0
Merged-chr5-92369271-2	1	0	0	0	0	1	0	0
Merged-chr7-45742570-2	1	0	1	0	0	0	0	0
Merged-chr2-150668257-2	0	0	0	0	0	0	0	0
Merged-chr17-81016012-2	1	0	1	0	1	0	0	0
Merged-chr14-60738726-2	0	0	0	1	1	0	1	0
Merged-chr1-55807132-2	0	0	1	1	1	1	0	0
Merged-chr11-6679908-2	0	0	1	1	1	0	0	0
Merged-chr4-154964428-2	0	0	0	0	0	0	0	0
Merged-chr4-134653068-2	0	0	1	1	0	1	0	0
Merged-chr6-40595315-2	0	1	0	1	0	1	1	0
Merged-chr14-76778462-2	0	0	1	0	1	1	1	0
Merged-chr19-59072064-2	1	0	1	1	1	0	0	0
Merged-chr6-53612276-2	1	1	1	1	1	1	0	0
Merged-chr8-126884349-2	0	1	1	0	0	1	0	0
Merged-chr1-127975837-2	0	1	1	1	0	0	1	0
Merged-chr6-88905139-2	0	0	1	1	0	1	1	0
Merged-chr17-56884974-2	0	0	1	1	1	0	0	0
Merged-chr1-128615637-2	1	0	1	1	1	1	0	0
Merged-chr9-70307268-2	0	0	1	1	0	0	1	0
Merged-chr8-106011489-2	0	1	0	0	0	1	1	0
Merged-chr14-120741846-2	1	1	1	1	1	1	1	0
Merged-chr1-62703277-2	0	0	0	0	0	1	1	0
Merged-chr10-17698085-2	1	0	1	0	0	1	1	1
Merged-chr5-34501841-2	1	1	1	1	0	0	1	0
Merged-chr11-62005054-2	0	0	0	1	0	1	0	0
Merged-chr3-100998373-2	0	0	1	1	1	1	1	0
Merged-chr9-46099324-2	0	0	1	1	0	1	1	0
Merged-chr14-33245092-2	0	1	1	1	0	0	1	0
Merged-chr13-51837500-2	0	0	1	1	0	1	0	0
Merged-chr5-72812492-2	0	1	1	0	1	1	0	1
Merged-chr5-105651300-2	0	0	0	1	1	1	1	0
Merged-chr10-81434186-2	0	0	0	1	1	1	0	0
Merged-chr10-39378269-2	0	1	0	1	1	0	1	0
Merged-chr7-64049938-2	0	0	0	1	1	0	0	0
Merged-chr15-85654014-2	0	0	1	1	1	0	0	0
Merged-chr10-21847255-2	0	1	1	1	1	0	1	0
Merged-chr6-145765223-2	0	0	1	0	1	1	0	0
Merged-chr6-145865550-2	0	0	1	0	0	0	0	0
Merged-chr17-47759856-2	1	0	1	0	1	0	0	0
Merged-chr3-142766382-2	1	1	1	1	1	0	1	0
Merged-chr3-9002696-2	0	1	1	1	0	1	0	0
Merged-chr8-117282781-2	1	0	1	1	0	0	1	0
Merged-chr17-29094505-2	1	1	1	0	0	1	0	1
Merged-chr1-160044534-2	0	1	0	1	0	1	0	0
Merged-chr6-125548596-2	1	1	1	1	0	1	1	0
Merged-chr5-53539954-2	0	0	1	1	0	0	1	1
Merged-chr16-11460442-2	0	0	1	0	0	1	0	0
Merged-chr19-32183281-1	0	0	1	1	0	1	0	0
Merged-chr16-93422010-1	0	0	1	1	0	1	1	0
Merged-chr7-143769668-1	1	0	1	0	1	1	1	1
Merged-chr6-113692719-1	1	1	1	1	0	1	1	0
Merged-chr9-75071192-1	0	0	0	0	0	0	0	0
Merged-chr14-75191259-1	1	0	0	0	0	0	0	0
Merged-chr8-122135460-1	0	0	1	0	1	1	0	0
Merged-chr9-32709914-1	0	0	0	1	0	0	1	0
Merged-chr10-96334837-1	1	0	1	1	0	0	0	0
Merged-chr10-115332259-1	1	0	1	1	1	1	0	1
Merged-chr7-24394699-1	1	0	0	1	0	0	0	0
Merged-chr6-129216461-1	1	0	1	0	0	1	0	1
Merged-chr13-32929498-1	0	1	0	1	0	1	0	0
Merged-chr2-148440055-1	1	0	1	1	1	0	1	0
Merged-chr2-69128531-1	0	0	0	0	0	0	0	0
Merged-chr2-58157542-1	0	1	0	1	1	0	0	0
Merged-chr18-65593931-1	0	1	0	0	0	1	1	0
Merged-chr11-97825439-1	1	0	0	0	0	0	0	0
Merged-chr9-41051745-1	1	1	1	1	1	1	1	0
Merged-chr10-94509039-1	0	1	1	0	1	1	1	0
Merged-chr3-21987889-1	1	1	1	0	1	0	1	0
Merged-chr15-81177973-1	0	1	1	1	1	1	1	0
Merged-chr7-130886452-1	1	0	1	1	1	1	0	0
Merged-chr13-45101923-1	0	1	0	1	0	0	1	0
Merged-chr6-49036611-1	1	0	1	0	0	1	0	0
Merged-chr13-75798508-1	1	0	1	1	1	1	1	0
Merged-chr1-91055967-1	0	0	1	1	1	1	0	0
Merged-chr17-31996512-1	0	0	0	1	0	0	0	0
Merged-chr11-117091957-2	0	0	1	0	1	1	0	0
Merged-chr10-98944136-1	1	1	1	0	0	1	1	0
Merged-chr12-16532570-1	1	0	1	1	1	1	1	0
Merged-chr5-103774840-1	1	1	1	1	0	1	1	0
Merged-chr8-86856482-1	1	0	1	1	1	0	0	0
Merged-chr6-8648790-1	1	0	1	1	1	1	0	0
Merged-chr3-95312726-1	1	0	1	1	0	1	0	0
Merged-chr2-166665754-1	1	0	1	1	1	0	1	1
Merged-chr18-20743153-1	0	1	1	1	1	1	0	0
Merged-chr14-33248732-2	0	1	1	1	0	1	1	0
Merged-chr19-32180337-1	0	0	0	1	1	0	1	0
Merged-chr2-34965454-1	0	0	0	1	1	0	0	0
Merged-chr6-134366829-2	0	0	0	1	0	0	0	0
Merged-chr9-69453606-2	1	0	0	0	0	0	1	0
Merged-chr3-65518007-2	0	0	0	0	1	0	0	0
Merged-chr1-127978233-2	0	1	1	1	1	1	1	0
Merged-chr14-27405791-2	0	1	1	1	1	1	1	0
Merged-chr11-76589990-2	1	1	1	1	1	1	1	0
Merged-chr5-125052346-2	0	0	1	1	0	0	1	0
Merged-chr14-76402769-2	0	0	1	1	1	1	1	0
Merged-chr5-34536051-2	1	1	1	1	0	1	0	0
Merged-chr10-98798810-2	0	1	1	1	1	1	1	0
Merged-chr9-89228328-2	0	0	1	1	0	1	0	0
Merged-chr14-33216553-2	1	1	1	1	0	0	1	0
Merged-chr5-43185044-2	0	1	1	1	0	1	0	0
Merged-chr17-29079080-2	1	0	0	1	1	0	1	1
Merged-chr19-9943404-2	0	1	1	1	0	1	0	0
Merged-chr5-17843459-2	0	0	0	1	0	0	1	0
Merged-chr18-82475111-2	0	0	0	0	0	0	0	0
Merged-chr9-120049620-2	1	1	0	0	0	1	0	0
Merged-chr2-38536065-2	0	0	1	1	0	1	1	1
Merged-chr4-53826465-2	0	1	1	0	1	1	0	0
Merged-chr13-92337159-2	0	1	1	1	0	1	1	0
Merged-chr9-69440249-2	0	0	0	1	0	0	1	0
Merged-chr5-77140369-2	0	1	1	1	1	1	0	0
Merged-chr16-24199978-2	1	0	1	1	0	0	1	0
Merged-chr4-53239107-2	1	0	0	0	0	0	0	0
Merged-chr18-68058534-2	0	1	0	1	1	1	0	0
Merged-chr12-3861557-2	0	0	1	1	0	1	1	0
Merged-chr7-128129486-2	1	0	1	1	0	1	1	0
Merged-chr8-10849891-2	1	0	1	1	0	1	0	0
Merged-chr16-92715652-2	0	0	1	0	1	0	0	0
Merged-chr3-38106193-2	1	1	1	1	0	1	1	0
Merged-chr19-10290764-2	1	0	0	0	0	0	0	0
Merged-chr8-84198084-2	0	1	1	0	0	1	1	0
Merged-chr1-95666336-2	0	1	1	1	1	0	1	0
Merged-chr2-28401879-2	0	1	0	1	1	0	0	0
Merged-chr11-54954332-2	0	1	1	1	1	1	1	0
Merged-chr9-107296144-2	1	1	1	1	0	1	1	0
Merged-chr8-40862298-2	0	0	0	0	0	0	0	0
Merged-chr13-6241619-2	1	0	1	1	1	0	1	1
Merged-chr14-120323285-2	1	1	1	1	1	0	0	0
